batch size,epoch,loss,acc,val_loss,val_acc,
16,0074,0.0077,0.9969,0.0352,0.9913,
16,0075,0.0073,0.9972,0.0352,0.9912,
16,0076,0.0071,0.9973,0.0355,0.9913,
16,0077,0.0079,0.9968,0.0352,0.9915,
16,0078,0.0073,0.997,0.0354,0.9915,
16,0079,0.0077,0.9969,0.0356,0.9913,
16,0080,0.0076,0.997,0.0354,0.9913,
16,0081,0.0072,0.9971,0.0353,0.9912,
16,0082,0.0078,0.9969,0.0353,0.9912,
16,0083,0.0074,0.9971,0.0352,0.9913,
16,0084,0.0077,0.9968,0.0351,0.9913,
16,0085,0.0074,0.9971,0.0352,0.9914,
16,0086,0.008,0.9968,0.0355,0.9914,
16,0087,0.0073,0.9971,0.0355,0.9915,
16,0088,0.0072,0.9973,0.0351,0.9913,
16,0089,0.0073,0.997,0.0354,0.9914,
16,0090,0.0077,0.9971,0.0354,0.9913,
16,0091,0.0074,0.997,0.0354,0.9914,
16,0092,0.0076,0.9971,0.0353,0.9914,
16,0093,0.007,0.997,0.0351,0.9913,
16,0094,0.0072,0.9971,0.0353,0.9913,
16,0095,0.0074,0.997,0.0353,0.9915,
16,0096,0.0081,0.9969,0.0353,0.9913,
16,0097,0.0077,0.997,0.0353,0.9913,
16,0098,0.0076,0.997,0.0355,0.9915,
16,0099,0.0074,0.9971,0.0354,0.9912,
16,0100,0.0082,0.9968,0.0353,0.9915,
batch size,epoch,loss,acc,val_loss,val_acc,
32,0001,0.0792,0.9736,0.0533,0.9811,
32,0002,0.0471,0.9838,0.0393,0.9864,
32,0003,0.0404,0.9857,0.0376,0.9872,
32,0004,0.0366,0.9872,0.076,0.971,
32,0005,0.0346,0.9875,0.0614,0.9783,
32,0006,0.0317,0.9889,0.0384,0.985,
32,0007,0.0298,0.9895,0.0365,0.9872,
32,0008,0.028,0.9895,0.1335,0.9601,
32,0009,0.027,0.9903,0.1645,0.9499,
32,0010,0.0252,0.9906,0.0297,0.9889,
32,0011,0.0243,0.9909,0.0288,0.9899,
32,0012,0.0239,0.9913,0.1235,0.9476,
32,0013,0.0225,0.9912,0.0366,0.9883,
