batch size,epoch,loss,acc,val_loss,val_acc,
4,0096,0.0185,0.993,0.0273,0.9913,
4,0097,0.0186,0.993,0.0274,0.9915,
4,0098,0.0179,0.9932,0.0272,0.9913,
4,0099,0.0181,0.9932,0.0273,0.9914,
4,0100,0.0177,0.9932,0.0272,0.9913,
batch size,epoch,loss,acc,val_loss,val_acc,
8,0001,0.3163,0.854,0.1506,0.9459,
8,0002,0.0665,0.9776,0.0487,0.9843,
8,0003,0.0488,0.9835,0.0396,0.987,
8,0004,0.0411,0.9853,0.0426,0.9856,
8,0005,0.0358,0.9872,0.0346,0.9879,
8,0006,0.0334,0.9881,0.036,0.9885,
8,0007,0.0314,0.9884,0.0313,0.9892,
8,0008,0.0299,0.9887,0.0305,0.9895,
8,0009,0.0287,0.9895,0.0294,0.9906,
8,0010,0.028,0.9902,0.0289,0.9902,
8,0011,0.0267,0.9904,0.0283,0.9905,
8,0012,0.0261,0.9904,0.0291,0.9896,
8,0013,0.0259,0.9906,0.0273,0.991,
8,0014,0.0248,0.991,0.0344,0.9876,
8,0015,0.0241,0.991,0.0286,0.9905,
8,0016,0.0246,0.9908,0.0261,0.991,
8,0017,0.0235,0.9911,0.0286,0.9907,
8,0018,0.0231,0.9913,0.0254,0.9913,
8,0019,0.0222,0.9916,0.026,0.9913,
8,0020,0.0222,0.9919,0.0247,0.9913,
8,0021,0.0224,0.9915,0.0251,0.9912,
8,0022,0.0214,0.9921,0.0271,0.9915,
8,0023,0.0217,0.9919,0.028,0.9908,
8,0024,0.0208,0.9923,0.0278,0.9905,
8,0025,0.0209,0.9921,0.0249,0.9915,
8,0026,0.0204,0.9922,0.0257,0.9919,
8,0027,0.0206,0.9922,0.0273,0.9913,
8,0028,0.0199,0.9925,0.0263,0.9912,
8,0029,0.0199,0.9923,0.0268,0.9909,
8,0030,0.0199,0.9926,0.0265,0.9911,
8,0031,0.0193,0.9927,0.0256,0.9918,
8,0032,0.0194,0.9923,0.0246,0.9922,
8,0033,0.0187,0.993,0.0256,0.9919,
8,0034,0.0189,0.9927,0.0254,0.992,
8,0035,0.0188,0.9927,0.0259,0.9912,
8,0036,0.0186,0.9928,0.0252,0.992,
8,0037,0.0181,0.993,0.0281,0.9905,
8,0038,0.0179,0.9929,0.0261,0.9917,
8,0039,0.0177,0.9933,0.0267,0.9911,
8,0040,0.0176,0.9931,0.0259,0.9916,
8,0041,0.0178,0.9932,0.0266,0.991,
8,0042,0.0168,0.9935,0.0265,0.9915,
8,0043,0.0167,0.9934,0.0266,0.9915,
8,0044,0.0162,0.9937,0.027,0.9914,
8,0045,0.0163,0.9936,0.0261,0.9919,
8,0046,0.016,0.9939,0.0262,0.9918,
8,0047,0.0162,0.9939,0.0263,0.9919,
8,0048,0.0162,0.9934,0.0263,0.9919,
8,0049,0.0157,0.9939,0.0262,0.9916,
8,0050,0.0157,0.994,0.0265,0.9918,
8,0051,0.0155,0.9939,0.0266,0.9918,
8,0052,0.0156,0.9938,0.0264,0.9919,
8,0053,0.0161,0.9938,0.0266,0.9919,
8,0054,0.0156,0.9938,0.0267,0.9918,
8,0055,0.0161,0.9939,0.0263,0.9918,
8,0056,0.0158,0.9938,0.0264,0.9918,
8,0057,0.0155,0.9939,0.0266,0.9915,
8,0058,0.0164,0.9936,0.0264,0.9918,
8,0059,0.0156,0.9939,0.0268,0.9917,
8,0060,0.016,0.9938,0.0263,0.9916,
8,0061,0.0159,0.9939,0.0265,0.9917,
8,0062,0.0153,0.9939,0.0266,0.9916,
8,0063,0.0158,0.9938,0.0265,0.9916,
8,0064,0.0158,0.9938,0.0265,0.9917,
8,0065,0.0158,0.9936,0.0265,0.9916,
8,0066,0.0154,0.9941,0.0265,0.9916,
8,0067,0.0155,0.9941,0.0266,0.9916,
8,0068,0.0158,0.9939,0.0266,0.9918,
8,0069,0.0155,0.9938,0.0266,0.9916,
8,0070,0.0156,0.9938,0.0265,0.9917,
8,0071,0.0157,0.9942,0.0266,0.9917,
8,0072,0.0149,0.9939,0.0267,0.9918,
8,0073,0.0153,0.9941,0.0267,0.9916,
8,0074,0.0154,0.9939,0.0266,0.9918,
8,0075,0.0158,0.9937,0.0266,0.9917,
8,0076,0.0154,0.9941,0.0266,0.9916,
8,0077,0.0154,0.994,0.0267,0.9918,
8,0078,0.0151,0.9942,0.0265,0.9916,
8,0079,0.0154,0.9943,0.0266,0.9918,
8,0080,0.0153,0.994,0.0266,0.9918,
8,0081,0.0155,0.9939,0.0265,0.9918,
8,0082,0.015,0.994,0.0265,0.9918,
8,0083,0.0157,0.9938,0.0266,0.9918,
8,0084,0.0155,0.9939,0.0266,0.9917,
8,0085,0.0152,0.994,0.0267,0.9917,
8,0086,0.0154,0.994,0.0266,0.9918,
8,0087,0.0156,0.9938,0.0267,0.9916,
8,0088,0.0157,0.9939,0.0266,0.9918,
8,0089,0.0158,0.9937,0.0266,0.9918,
8,0090,0.0151,0.994,0.0265,0.9918,
8,0091,0.0153,0.9941,0.0266,0.9918,
8,0092,0.0153,0.9939,0.0265,0.9918,
8,0093,0.0152,0.9941,0.0267,0.9918,
8,0094,0.0157,0.994,0.0266,0.9918,
8,0095,0.0154,0.9942,0.0267,0.9918,
8,0096,0.0151,0.9942,0.0266,0.9918,
8,0097,0.0151,0.9944,0.0266,0.9918,
8,0098,0.0152,0.9943,0.0267,0.9918,
8,0099,0.0156,0.9939,0.0266,0.9917,
8,0100,0.0153,0.994,0.0266,0.9917,
batch size,epoch,loss,acc,val_loss,val_acc,
16,0001,0.323,0.8513,0.3317,0.8764,
16,0002,0.0785,0.9729,0.0711,0.9781,
16,0003,0.0559,0.9811,0.0713,0.9735,
16,0004,0.0436,0.9852,0.0431,0.9856,
16,0005,0.0395,0.9864,0.0381,0.986,
16,0006,0.0358,0.9874,0.0338,0.9876,
16,0007,0.0333,0.9885,0.0342,0.9877,
16,0008,0.0314,0.9885,0.0319,0.9882,
16,0009,0.0299,0.9895,0.0297,0.9897,
16,0010,0.029,0.9895,0.035,0.9873,
16,0011,0.028,0.99,0.0294,0.9902,
16,0012,0.0266,0.99,0.0281,0.9906,
16,0013,0.0257,0.9905,0.0282,0.9901,
16,0014,0.0255,0.9907,0.0283,0.9904,
16,0015,0.0248,0.9913,0.0295,0.9897,
16,0016,0.0232,0.9914,0.0268,0.9905,
16,0017,0.0233,0.9914,0.0278,0.9904,
16,0018,0.0229,0.9921,0.0301,0.9886,
16,0019,0.0224,0.9916,0.028,0.99,
16,0020,0.0222,0.9915,0.0277,0.9903,
16,0021,0.0221,0.9916,0.0265,0.9906,
16,0022,0.0211,0.9919,0.0272,0.9905,
16,0023,0.0205,0.9922,0.0253,0.9912,
16,0024,0.0206,0.9921,0.026,0.9918,
16,0025,0.0206,0.992,0.0248,0.991,
16,0026,0.02,0.992,0.0258,0.9912,
16,0027,0.0201,0.9922,0.0261,0.9908,
16,0028,0.0192,0.9927,0.0264,0.9909,
16,0029,0.0191,0.9926,0.0272,0.9912,
16,0030,0.0195,0.9924,0.025,0.9916,
16,0031,0.0192,0.9925,0.0248,0.9915,
16,0032,0.0188,0.9927,0.0257,0.9919,
16,0033,0.0187,0.9928,0.0261,0.9918,
16,0034,0.0186,0.993,0.0253,0.9912,
16,0035,0.0172,0.9931,0.0255,0.9915,
16,0036,0.0175,0.9929,0.0271,0.9909,
16,0037,0.0175,0.9934,0.0251,0.9917,
16,0038,0.0175,0.9929,0.0263,0.9917,
16,0039,0.0174,0.9933,0.0272,0.9913,
16,0040,0.0176,0.9932,0.0247,0.9916,
16,0041,0.0168,0.9934,0.0255,0.9918,
16,0042,0.0153,0.9942,0.0252,0.9921,
16,0043,0.0151,0.9939,0.0252,0.9921,
16,0044,0.0158,0.9938,0.0248,0.9922,
16,0045,0.0147,0.994,0.0249,0.992,
16,0046,0.0142,0.9941,0.025,0.9919,
16,0047,0.0145,0.994,0.0252,0.9923,
16,0048,0.0149,0.9939,0.025,0.9925,
16,0049,0.0149,0.9942,0.025,0.9923,
16,0050,0.0143,0.9943,0.0251,0.9925,
16,0051,0.0141,0.9944,0.0253,0.9922,
16,0052,0.0143,0.9943,0.0253,0.9922,
16,0053,0.0146,0.9942,0.0254,0.9922,
16,0054,0.0141,0.9945,0.0256,0.9923,
16,0055,0.0143,0.9944,0.0253,0.9926,
16,0056,0.0145,0.9942,0.0252,0.9924,
16,0057,0.0141,0.9943,0.0253,0.9923,
16,0058,0.0141,0.9945,0.0254,0.9922,
16,0059,0.014,0.9945,0.0255,0.9923,
16,0060,0.0138,0.9945,0.0256,0.9922,
16,0061,0.0143,0.9942,0.0256,0.9921,
16,0062,0.0135,0.9944,0.0256,0.9922,
16,0063,0.0137,0.9944,0.0256,0.9922,
16,0064,0.014,0.9942,0.0256,0.9922,
16,0065,0.0139,0.9944,0.0256,0.9921,
16,0066,0.014,0.9945,0.0255,0.9923,
16,0067,0.0139,0.9946,0.0255,0.9923,
16,0068,0.014,0.9943,0.0256,0.9922,
16,0069,0.0136,0.9946,0.0256,0.9922,
16,0070,0.014,0.9943,0.0256,0.9922,
16,0071,0.0138,0.9944,0.0256,0.9922,
16,0072,0.0138,0.9946,0.0255,0.9922,
16,0073,0.0137,0.9947,0.0257,0.9924,
16,0074,0.0141,0.9945,0.0256,0.9922,
16,0075,0.0136,0.9942,0.0256,0.9922,
16,0076,0.0143,0.9944,0.0257,0.9923,
16,0077,0.0137,0.9945,0.0257,0.9923,
16,0078,0.0134,0.9944,0.0256,0.9923,
16,0079,0.0138,0.9946,0.0256,0.9922,
16,0080,0.014,0.9942,0.0256,0.9922,
16,0081,0.0141,0.9944,0.0256,0.9922,
16,0082,0.0139,0.9945,0.0256,0.9923,
16,0083,0.0133,0.9947,0.0256,0.9923,
16,0084,0.0136,0.9946,0.0257,0.9924,
16,0085,0.0139,0.9946,0.0256,0.9923,
16,0086,0.0137,0.9944,0.0257,0.9923,
16,0087,0.0138,0.9943,0.0256,0.9925,
